"","symbol","group","baseMean","logFC","lfcSE","stat","PValue","FDR"
"ENSG00000102349","KLF8","protein_coding",149.257968225068,0.569611219330551,0.457472518796613,1.24512663805231,0.213085203803354,0.281267660428641
"ENSG00000118596","SLC16A7","protein_coding",1116.13689197161,0.427162429749517,0.343063497220528,1.24514101095089,0.213079921438337,0.281267660428641
"ENSG00000119541","VPS4B","protein_coding",2067.64043939038,-0.192601892415756,0.154687428895239,-1.24510371522301,0.213093628656731,0.281267660428641
"ENSG00000132964","CDK8","protein_coding",533.73418163134,-0.266032004095849,0.213648874660028,-1.24518326866536,0.213064391320914,0.281267660428641
"ENSG00000213373","LINC00671","long_non_coding",130.891953007186,-0.827893829957629,0.664968845909195,-1.24501145437223,0.213127539823129,0.281287388383756
"ENSG00000176142","TMEM39A","protein_coding",1085.36744279942,0.233813321555313,0.18782694019012,1.24483378858563,0.213192853186645,0.281323522995046
"ENSG00000242247","ARFGAP3","protein_coding",2408.83820600059,-0.249145293964055,0.200139617162826,-1.24485745249207,0.21318415304514,0.281323522995046
"ENSG00000143842","SOX13","protein_coding",2289.00146876307,0.386481852835617,0.310484101273197,1.24477179749551,0.213215645704492,0.281328570152925
"ENSG00000154222","CC2D1B","protein_coding",1679.77937474364,0.228281921665024,0.183407889899196,1.24466794634893,0.213253833022029,0.281353927360144
"ENSG00000141012","GALNS","protein_coding",961.057261298177,-0.252664431676652,0.203026327700714,-1.24449097089078,0.213318920403806,0.28141476718218
"ENSG00000148154","UGCG","protein_coding",2317.69554931027,-0.311991528842687,0.250723727091812,-1.24436379620521,0.213365701093741,0.281451447760794
"ENSG00000137656","BUD13","protein_coding",661.088189015764,0.183245772080402,0.147331642192528,1.24376386058972,0.213586484816643,0.281717629417559
"ENSG00000163762","TM4SF18","protein_coding",477.292260814822,0.551763511037792,0.443705942068236,1.24353419398864,0.213671048584065,0.281795105233071
"ENSG00000165644","COMTD1","protein_coding",1002.85166030256,0.444564809499438,0.357510577222092,1.2435011376552,0.213683221990045,0.281795105233071
"ENSG00000009413","REV3L","protein_coding",683.196234862485,-0.317045966849127,0.255022222119957,-1.24320917688496,0.213790761903916,0.281911858157795
"ENSG00000183475","ASB7","protein_coding",644.007337379116,-0.144941127793606,0.11661165070434,-1.2429386507965,0.213890441480805,0.282018226335078
"ENSG00000146963","LUC7L2","protein_coding",1007.00474934418,-0.178686154970106,0.143777631817546,-1.24279522976744,0.213943300803493,0.282062847779325
"ENSG00000166582","CENPV","protein_coding",834.648485512302,-0.567576239732535,0.456780251044686,-1.24255862295809,0.214030525316871,0.282152764332044
"ENSG00000176024","ZNF613","protein_coding",151.863092977222,0.343658098465954,0.276737552588541,1.24181953353079,0.214303153999241,0.282487058311122
"ENSG00000166106","ADAMTS15","protein_coding",181.622096749043,0.652507344088032,0.525521988801499,1.2416366165308,0.214370665424045,0.28255093837816
"ENSG00000179532","DNHD1","protein_coding",504.772118974022,-0.475067214338505,0.382729330528504,-1.24126158212775,0.214509131932567,0.282708321025753
"ENSG00000256683","ZNF350","protein_coding",326.048929555977,0.319770809326907,0.25762879414346,1.24120756916963,0.214529079376161,0.282709489587491
"ENSG00000103197","TSC2","protein_coding",3630.65142513901,0.175969870612566,0.141788967227604,1.24106885079495,0.214580315376471,0.282751886786054
"ENSG00000108829","LRRC59","protein_coding",5018.17251299701,0.292097360014415,0.235403704517954,1.240835867951,0.214666388059363,0.282840176574262
"ENSG00000198771","RCSD1","protein_coding",546.689876258129,-0.38409513310997,0.309597539494395,-1.24062721472928,0.214743493582744,0.282916636775561
"ENSG00000280287","AC131212.3","TEC",59.552056358511,0.455336097165954,0.367079085080028,1.24043051122535,0.214816201498208,0.28298729022306
"ENSG00000263001","GTF2I","protein_coding",700.746231789783,0.349027551325619,0.281396869625126,1.24033914019935,0.214849981190956,0.283006653732172
"ENSG00000115756","HPCAL1","protein_coding",1957.28669391701,-0.288237553340208,0.232412482977298,-1.24019824429294,0.214902077640456,0.283025005821634
"ENSG00000185920","PTCH1","protein_coding",596.196335941901,0.357406946496879,0.288181348566184,1.24021540004278,0.214895733792283,0.283025005821634
"ENSG00000131067","GGT7","protein_coding",1313.26066573494,0.345930938436119,0.278985057821436,1.23996224434906,0.214989359330925,0.283089681959897
"ENSG00000165501","LRR1","protein_coding",180.886030512671,0.28361410922371,0.228721955690289,1.23999512144672,0.214977198607391,0.283089681959897
"ENSG00000112419","PHACTR2","protein_coding",757.359618798282,-0.409838740180741,0.33059713344554,-1.23969235882154,0.215089204500017,0.283196012529449
"ENSG00000282608","ADORA3","protein_coding",96.4260404266803,0.548396551408282,0.442477979224827,1.2393759173485,0.215206315770781,0.283325055522122
"ENSG00000133114","GPALPP1","protein_coding",813.339073403386,-0.217406530200067,0.175552687325456,-1.2384118609191,0.215563384921823,0.283769958743275
"ENSG00000175376","EIF1AD","protein_coding",951.44318507741,0.155656446653416,0.125710751781935,1.23821108733346,0.215637801506427,0.28384272913945
"ENSG00000108582","CPD","protein_coding",6122.89254018709,0.36924606236051,0.298248457088526,1.23804852492803,0.21569806869993,0.283893031346651
"ENSG00000244045","TMEM199","protein_coding",305.825621871007,0.230955031508477,0.186554236210494,1.23800475507769,0.215714297685865,0.283893031346651
"ENSG00000132323","ILKAP","protein_coding",1087.90863956089,0.187644379861959,0.151634565658032,1.23747760972348,0.215909821730272,0.284125142037387
"ENSG00000235245","AL360181.2","long_non_coding",51.8330451884369,0.327151237193738,0.264411827528457,1.23727913479411,0.215983471338383,0.284196845891669
"ENSG00000041988","THAP3","protein_coding",432.657718177144,-0.244450374113046,0.197586145744001,-1.23718377719541,0.216018862843796,0.284218200452335
"ENSG00000277791","PSMB3","protein_coding",4825.44221376894,-0.279747733684823,0.226155312940207,-1.23697175205778,0.2160975698985,0.284296536875515
"ENSG00000120802","TMPO","protein_coding",3061.07008542166,-0.278452658574538,0.225254262955562,-1.23617042768008,0.21639522054225,0.284662874597131
"ENSG00000197062","ZSCAN26","protein_coding",354.475944879943,0.338474695248164,0.273853776982327,1.23596869460014,0.216470200444334,0.284736255142813
"ENSG00000022976","ZNF839","protein_coding",244.024445891577,-0.268302146933708,0.217189736157498,-1.23533529567504,0.216705742897794,0.284996722582853
"ENSG00000135424","ITGA7","protein_coding",1078.19053769981,-0.434846279678595,0.352007377916028,-1.23533285652419,0.216706650302684,0.284996722582853
"ENSG00000005249","PRKAR2B","protein_coding",211.211653574416,-0.576882957869762,0.467031375878842,-1.23521242397088,0.216751456625888,0.28503037544775
"ENSG00000235954","TTC28-AS1","long_non_coding",595.282294572902,-0.235746966818371,0.190891666378538,-1.23497778237676,0.216838772991572,0.285119918529344
"ENSG00000181929","PRKAG1","protein_coding",2044.57515872955,0.197694750464768,0.160097827988337,1.23483718017193,0.216891106929273,0.285163451642139
"ENSG00000164061","BSN","protein_coding",80.9072254265405,-0.427508927429135,0.346269873512245,-1.23461196058691,0.216974955473442,0.285248408046631
"ENSG00000074410","CA12","protein_coding",570.298699505879,0.954277303730126,0.773147493622839,1.2342758808653,0.217100120258756,0.285387661409011
"ENSG00000109083","IFT20","protein_coding",689.572507468747,-0.228783269054582,0.185375876732316,-1.23415879718237,0.217143737449054,0.285419701687732
"ENSG00000224520","KRT8P45","pseudogene",86.5318976688485,0.675061263321509,0.547151635469865,1.23377363706827,0.217287265639741,0.285583050418133
"ENSG00000170035","UBE2E3","protein_coding",1980.87693237295,0.203254629434855,0.164753610985496,1.23368846496935,0.217319013851369,0.285599469559056
"ENSG00000137496","IL18BP","protein_coding",625.522812504965,0.38208978633848,0.309838838074718,1.23318880458214,0.217505331286953,0.285819001829369
"ENSG00000085998","POMGNT1","protein_coding",3575.51089561361,0.270370987902142,0.219279324159796,1.23299809016701,0.217576476712081,0.285887163589084
"ENSG00000131016","AKAP12","protein_coding",2729.66062306701,-0.66423431333818,0.538866977068427,-1.23264987762246,0.217706419494185,0.286032563906259
"ENSG00000100014","SPECC1L","protein_coding",1486.23526357048,-0.190696227863867,0.15484442905117,-1.23153431500496,0.21812309066588,0.286554621856185
"ENSG00000012822","CALCOCO1","protein_coding",2719.71189332968,-0.242269008672443,0.196876881983165,-1.23056097918677,0.218487106975219,0.286971406019151
"ENSG00000134375","TIMM17A","protein_coding",2591.09465016839,-0.238409722902394,0.193749476282929,-1.23050512174933,0.218508010243801,0.286971406019151
"ENSG00000178163","ZNF518B","protein_coding",398.322978062216,0.578199851101804,0.469840431678048,1.23063025682304,0.218461183524168,0.286971406019151
"ENSG00000204172","AGAP9","protein_coding",224.924301806913,0.48896599870307,0.397378537456325,1.23047913416011,0.21851773594797,0.286971406019151
"ENSG00000100453","GZMB","protein_coding",105.406778894645,0.660836783131599,0.537164667371647,1.23023129269667,0.218610504801602,0.287067818257403
"ENSG00000054277","OPN3","protein_coding",133.775770276191,-0.512647836900422,0.41679139436238,-1.2299866164096,0.218702116656926,0.287162694250667
"ENSG00000054938","CHRDL2","protein_coding",182.026596568239,-0.602723765205011,0.490066243323304,-1.22988223207895,0.218741208697416,0.287188599398077
"ENSG00000139636","LMBR1L","protein_coding",1183.88856914003,0.214510119840544,0.174472184270071,1.22948033658188,0.218891765843085,0.287360831207704
"ENSG00000123144","TRIR","protein_coding",5286.65748673296,-0.318730146810004,0.259350512233466,-1.22895514670542,0.219088623397214,0.287593810268827
"ENSG00000228775","WEE2-AS1","long_non_coding",71.7531535699684,-0.38466437511313,0.313293177831903,-1.22780961199072,0.219518446548042,0.288132530902705
"ENSG00000112473","SLC39A7","protein_coding",7928.24123833592,0.30042391527962,0.244739500582176,1.22752524445373,0.219625239564745,0.288247195223812
"ENSG00000073331","ALPK1","protein_coding",696.270029615488,0.258459326435118,0.210572460874348,1.22741276500228,0.219667491033646,0.288277139179883
"ENSG00000179818","PCBP1-AS1","long_non_coding",806.89084511625,-0.248399239151705,0.202438541726617,-1.22703531172021,0.219809319172536,0.28843774413581
"ENSG00000164465","DCBLD1","protein_coding",572.296682596249,-0.394082623907629,0.321188194571448,-1.22695239292167,0.219840484727856,0.28845312008878
"ENSG00000138758","SEPTIN11","protein_coding",3038.15371727599,-0.334720040946093,0.27292306138236,-1.22642637544343,0.220038265592054,0.288687090248681
"ENSG00000135541","AHI1","protein_coding",504.510267946645,0.284834097975863,0.232297235307287,1.22616223821639,0.220137628467042,0.288766366447613
"ENSG00000196954","CASP4","protein_coding",2925.43056472584,0.278571253769277,0.22718360411961,1.2261943587382,0.220125543682662,0.288766366447613
"ENSG00000126945","HNRNPH2","protein_coding",3110.53996344603,-0.143622853860894,0.117150361489997,-1.22597021498015,0.220209883778471,0.288835602776997
"ENSG00000185787","MORF4L1","protein_coding",7789.12562589782,0.131008543137051,0.10686752358828,1.22589668720852,0.220237555621925,0.288846354671889
"ENSG00000104497","SNX16","protein_coding",240.787434587654,-0.28319371998122,0.231041654066398,-1.22572581608957,0.220301871826691,0.288905160294737
"ENSG00000127580","WDR24","protein_coding",627.84615567449,-0.25267099816908,0.206160168617577,-1.22560531388475,0.22034723717947,0.288939105458925
"ENSG00000172292","CERS6","protein_coding",666.62975712062,0.377623405620573,0.308142347375763,1.22548364039066,0.220393050284863,0.288973631703066
"ENSG00000077458","FAM76B","protein_coding",734.488908624846,-0.228631196256946,0.186682737426985,-1.22470454102039,0.220686562569348,0.289332899852256
"ENSG00000135637","CCDC142","protein_coding",324.522441331398,0.199918909817151,0.163280808081717,1.22438706768954,0.220806245530176,0.289464224297647
"ENSG00000117899","MESD","protein_coding",2592.48653081468,-0.157533919598883,0.128710705884493,-1.22393796628119,0.220975629887038,0.289660675429478
"ENSG00000236088","COX10-AS1","long_non_coding",293.650325749904,0.289955059817733,0.237074281256969,1.22305573713179,0.221308645115228,0.290071564541275
"ENSG00000106809","OGN","protein_coding",118.839047643589,-0.932008918743502,0.76301590787444,-1.22148032449262,0.221904210772805,0.290775090925192
"ENSG00000142676","RPL11","protein_coding",24615.9366934597,-0.325275701999351,0.266288091530997,-1.22151801880892,0.221889947500602,0.290775090925192
"ENSG00000162139","NEU3","protein_coding",415.797994679251,-0.31569695249554,0.258454127717759,-1.22148156534877,0.221903741230847,0.290775090925192
"ENSG00000179387","ELMOD2","protein_coding",1252.16769560667,-0.243455344522594,0.199387310154548,-1.22101724695462,0.22207948975038,0.290979062895551
"ENSG00000139546","TARBP2","protein_coding",1226.62545731163,0.290681295404763,0.238153913624019,1.22056064912572,0.222252413164401,0.291179912733362
"ENSG00000177570","SAMD12","protein_coding",538.218224603729,0.530567982854049,0.435069109225386,1.21950276772969,0.222653426021517,0.291679527888284
"ENSG00000103512","NOMO1","protein_coding",1539.43834700826,0.216401050765407,0.177493593801535,1.21920485202061,0.22276645083505,0.291801819198574
"ENSG00000163956","LRPAP1","protein_coding",5949.66349187849,-0.269334746022329,0.22093149345754,-1.21908715596535,0.222811114292324,0.291834550263489
"ENSG00000214194","SMIM30","protein_coding",1055.39654994869,-0.195317105083163,0.160242482253833,-1.21888466988279,0.222887968980802,0.291909435401612
"ENSG00000025156","HSF2","protein_coding",306.754669534108,0.281331513106141,0.230828382885166,1.2187908158855,0.222923598207664,0.291930320379311
"ENSG00000164691","TAGAP","protein_coding",145.803544622477,-0.506131090971875,0.415303524164867,-1.21870165197768,0.222957450739523,0.291948875198075
"ENSG00000105185","PDCD5","protein_coding",1843.40786959419,0.247642156696527,0.203215379506733,1.21861916798636,0.22298877040781,0.291964110406836
"ENSG00000134339","SAA2","protein_coding",787.659128989124,-1.11835974816332,0.918061048757825,-1.21817579525513,0.223157175650846,0.292158816246213
"ENSG00000119013","NDUFB3","protein_coding",1504.90123103874,-0.213004167758831,0.174870676139971,-1.21806681635026,0.223198582786302,0.292161449111855
"ENSG00000166086","JAM3","protein_coding",161.395949574004,0.492407635454856,0.40425142364696,1.21807273061055,0.22319633548945,0.292161449111855
"ENSG00000105085","MED26","protein_coding",208.740495842264,-0.185483543823893,0.152341995563464,-1.21754702725174,0.223396155157355,0.292394261674363
"ENSG00000116194","ANGPTL1","protein_coding",547.18750486373,-0.854934484388638,0.702414271726777,-1.21713712092853,0.223552049181138,0.292572486848553
"ENSG00000173588","CEP83","protein_coding",320.969178400589,0.257406299557827,0.21154082825146,1.21681616586963,0.223674167900861,0.292706481233948
"ENSG00000177459","ERICH5","protein_coding",1526.13509960016,0.522520371750457,0.429461818559104,1.2166864414247,0.223723539696695,0.292745261648115
"ENSG00000211949","IGHV3-23","IG",303.130938892203,-0.953068185979255,0.783466765830523,-1.21647557694288,0.223803809189474,0.292824461705917
"ENSG00000091536","MYO15A","protein_coding",103.916174614507,-0.453363836946722,0.372759610789337,-1.21623648009156,0.223894850772632,0.292877216312468
"ENSG00000176407","KCMF1","protein_coding",2460.83448476882,0.155358900057734,0.127733087076142,1.21627765846702,0.223879169278972,0.292877216312468
"ENSG00000185418","TARS3","protein_coding",559.23388697187,0.317783616072312,0.261289202391647,1.21621411510141,0.223903368107273,0.292877216312468
"ENSG00000187678","SPRY4","protein_coding",1940.23490192372,0.37227113251485,0.306167071856212,1.21590845892691,0.224019795399817,0.293003668903888
"ENSG00000096996","IL12RB1","protein_coding",106.221566936198,-0.489192446158926,0.402549162112103,-1.21523652811056,0.224275892276184,0.293312762035125
"ENSG00000146063","TRIM41","protein_coding",1650.57856395623,0.165549334031935,0.136289864258876,1.21468558892598,0.224486030998851,0.293561700914738
"ENSG00000085449","WDFY1","protein_coding",1116.8035946407,-0.210979420947763,0.173809163880218,-1.21385671639938,0.224802443840076,0.293949558938201
"ENSG00000143889","HNRNPLL","protein_coding",939.553043648463,0.174184812893737,0.143580282679254,1.21315273687579,0.225071430306126,0.294275339765555
"ENSG00000077549","CAPZB","protein_coding",6542.73967010095,-0.229926560537916,0.189629011708391,-1.21250729762539,0.225318250823835,0.294572084285511
"ENSG00000151470","C4orf33","protein_coding",369.582461425999,-0.305808713626755,0.252260157706666,-1.21227512266268,0.225407083420507,0.294662247602059
"ENSG00000131374","TBC1D5","protein_coding",1657.54422471274,-0.243480179402395,0.200882607908029,-1.21205206333177,0.225492451832907,0.294741429248751
"ENSG00000158352","SHROOM4","protein_coding",242.286631842223,0.446265908929334,0.368202241702389,1.21201301454879,0.225507398807634,0.294741429248751
"ENSG00000157796","WDR19","protein_coding",905.332858855314,-0.301868426045105,0.249115601762035,-1.21176041929908,0.225604103540535,0.294841841899129
"ENSG00000182220","ATP6AP2","protein_coding",5443.70195402406,0.129371441781106,0.106797288787667,1.21137383963295,0.225752160811424,0.295009343537889
"ENSG00000108861","DUSP3","protein_coding",6957.84745664284,-0.286273565886376,0.236508220949733,-1.21041697720613,0.226118930627295,0.295436573208601
"ENSG00000154864","PIEZO2","protein_coding",1408.09436542392,0.579224431326115,0.478524010565625,1.21043964051346,0.226110238762551,0.295436573208601
"ENSG00000273841","TAF9","protein_coding",1052.5914831708,-0.243237923891327,0.200982915182051,-1.21024179428884,0.226186125080778,0.295498335875812
"ENSG00000173548","SNX33","protein_coding",2373.40641981735,-0.202124107977006,0.167024827654305,-1.21014408944847,0.226223607659976,0.29552127433616
"ENSG00000162511","LAPTM5","protein_coding",2617.99920497746,0.511322343265823,0.422552864952371,1.21007898816035,0.226248584975027,0.295527874271211
"ENSG00000120910","PPP3CC","protein_coding",499.711862490794,-0.262756301979049,0.217167967338498,-1.20992200276707,0.22630882342263,0.295580527386795
"ENSG00000115257","PCSK4","protein_coding",370.938241010554,0.430911487578684,0.356211964926108,1.20970525981089,0.226392010852633,0.295663142112024
"ENSG00000183421","RIPK4","protein_coding",1489.62276440308,-0.467961092544063,0.386863422615406,-1.20962868337459,0.2264214066279,0.29567549772011
"ENSG00000154556","SORBS2","protein_coding",6306.32461728991,-0.596084038089384,0.493069558591152,-1.20892484174561,0.22669172134111,0.296002430753706
"ENSG00000189339","SLC35E2B","protein_coding",1131.08705210491,0.304775140477398,0.252240040888816,1.20827422721414,0.2269417985204,0.296302883420297
"ENSG00000170017","ALCAM","protein_coding",7571.94364606134,0.531455862906679,0.439890250373747,1.20815558529687,0.226987422200216,0.296336365291225
"ENSG00000256223","ZNF10","protein_coding",242.363334132693,-0.456071076115835,0.377581048186269,-1.2078759734012,0.22709497266121,0.296450680735
"ENSG00000147041","SYTL5","protein_coding",180.663949276919,-0.839023641596426,0.694664362283661,-1.20781155209718,0.227119756945542,0.2964569422702
"ENSG00000107890","ANKRD26","protein_coding",287.205949379074,-0.20636837101948,0.170947776183495,-1.20720126126686,0.227354644852326,0.296737424537988
"ENSG00000240859","AC093627.4","long_non_coding",81.1152445803844,0.443997435453617,0.367834607850127,1.20705726426515,0.227410091463513,0.296783675898532
"ENSG00000110841","PPFIBP1","protein_coding",2746.00586998646,0.291184754963849,0.241305674601481,1.20670496226309,0.227545787370896,0.29693464000397
"ENSG00000145982","FARS2","protein_coding",743.828104090846,-0.252681764554242,0.209436645869689,-1.20648305603337,0.227631288450328,0.297020081841759
"ENSG00000049540","ELN","protein_coding",1383.81199138958,-0.413310334612674,0.342851535893413,-1.20550819040567,0.228007178089511,0.297484382954225
"ENSG00000157540","DYRK1A","protein_coding",2259.98947468326,-0.214565702503981,0.178028085487448,-1.20523512858374,0.228112544769135,0.29759567807334
"ENSG00000196357","ZNF565","protein_coding",115.257895154793,0.210049611984266,0.174289484233449,1.20517662272108,0.228135125005165,0.297598959901197
"ENSG00000100479","POLE2","protein_coding",128.332431778725,0.364802450068032,0.302727100244493,1.20505382495788,0.228182523766531,0.297634613710772
"ENSG00000121931","LRIF1","protein_coding",398.205589958544,-0.356758948625544,0.296088052759463,-1.20490828758758,0.2282387088818,0.297681720905281
"ENSG00000184497","TMEM255B","protein_coding",261.007991302092,-0.328892069314888,0.272992774135451,-1.20476474279023,0.228294134410623,0.297727829207628
"ENSG00000002919","SNX11","protein_coding",898.48881194647,0.216943755121719,0.18009018735007,1.20463951042491,0.228342496971312,0.297764719103086
"ENSG00000105438","KDELR1","protein_coding",9215.91795003809,0.203591988897215,0.169020938506916,1.20453708691769,0.22838205657196,0.2977901242264
"ENSG00000166200","COPS2","protein_coding",2472.53706513827,-0.161272794500171,0.133910919730197,-1.20432892870203,0.228462469716796,0.29786878963076
"ENSG00000111199","TRPV4","protein_coding",1566.15377079528,0.690480102108729,0.573437397702847,1.20410720485749,0.228548145545135,0.297954302076596
"ENSG00000253686","LINC01484","long_non_coding",76.0659313444747,-0.4051128519403,0.336596648381302,-1.20355581045888,0.228761307844345,0.298205986812035
"ENSG00000118579","MED28","protein_coding",1584.71224623655,0.166281554232949,0.138178391256888,1.20338319704283,0.228828067152091,0.298266797785378
"ENSG00000170260","ZNF212","protein_coding",665.815761479646,0.169853444889593,0.141179725603847,1.20310082884142,0.228937304702895,0.298382961630346
"ENSG00000115084","SLC35F5","protein_coding",3978.90245132095,-0.246482115355954,0.204999338424471,-1.20235566246359,0.229225759548874,0.298732665462517
"ENSG00000162244","RPL29","protein_coding",15667.3604737464,-0.315122182590583,0.262181663375723,-1.20192304272245,0.229393345822568,0.298924802779856
"ENSG00000240184","PCDHGC3","protein_coding",386.116324365186,0.531615178655833,0.442462150775166,1.20149300392017,0.229560018688823,0.299115716172593
"ENSG00000110799","VWF","protein_coding",2721.78780393768,0.690292901055765,0.574619368660354,1.20130461781177,0.22963305981987,0.299184604993703
"ENSG00000164587","RPS14","protein_coding",25549.6425289659,0.31409695594428,0.261528443995957,1.20100495053279,0.229749280991805,0.299309735236755
"ENSG00000273611","ZNHIT3","protein_coding",920.336156155849,0.160041432593627,0.133346853039404,1.20018904792853,0.230065927828384,0.299695928469225
"ENSG00000148835","TAF5","protein_coding",176.171597222431,-0.243008798835114,0.202492280137828,-1.20008920176961,0.230104698818077,0.299720110026321
"ENSG00000064601","CTSA","protein_coding",5750.15232741092,0.239406206688165,0.19950299610219,1.20001308935498,0.230134256942928,0.29973228828394
"ENSG00000122882","ECD","protein_coding",1361.35580986367,0.187473564579699,0.156242079911677,1.19989163409548,0.230181429474872,0.299741085335497
"ENSG00000153707","PTPRD","protein_coding",797.518095568929,-0.698102573317266,0.581795420824707,-1.19991073894616,0.230174008803876,0.299741085335497
"ENSG00000205765","C5orf51","protein_coding",1262.48414017472,0.192468994522674,0.160420937161632,1.19977477957726,0.230226821594458,0.29977387568159
"ENSG00000157693","TMEM268","protein_coding",498.46497488834,-0.2921682379209,0.243611392770385,-1.19932091269755,0.23040318648174,0.299977182399682
"ENSG00000069493","CLEC2D","protein_coding",202.592335521606,0.447781560254214,0.37344806449308,1.19904640786406,0.230509900954872,0.300089778896046
"ENSG00000132005","RFX1","protein_coding",916.15817487926,0.15163829145882,0.126517945698076,1.19855164120901,0.230702331512431,0.300313935491695
"ENSG00000133488","SEC14L4","protein_coding",920.105465730287,-0.743801640705287,0.620740447104631,-1.19824903335148,0.230820081630141,0.300440846927447
"ENSG00000172638","EFEMP2","protein_coding",1102.36843005397,0.403393482565897,0.336701739592045,1.19807365134097,0.230888345447026,0.300503329209398
"ENSG00000166794","PPIB","protein_coding",5563.65457782637,-0.239198450784772,0.199691186676596,-1.19784180146197,0.230978610229647,0.30059443247575
"ENSG00000177084","POLE","protein_coding",1952.04968159526,-0.248722586285108,0.207676413875892,-1.19764484393373,0.231055310269452,0.300667868215171
"ENSG00000144057","ST6GAL2","protein_coding",345.864411946637,0.630609171196979,0.526621136562548,1.19746270594682,0.231126255323845,0.300733802874223
"ENSG00000254612","DNAJB6P1","pseudogene",124.584760574888,0.281355408002561,0.235002435896037,1.19724464527266,0.231211213074506,0.300817957221146
"ENSG00000064726","BTBD1","protein_coding",2321.00213876449,0.185781645583212,0.155202204636621,1.19702968149317,0.231294985969017,0.300889370766456
"ENSG00000163539","CLASP2","protein_coding",1052.09737825504,-0.250150631694823,0.208981366948145,-1.19699969115856,0.231306675126694,0.300889370766456
"ENSG00000211896","IGHG1","IG",41689.5107907624,1.09792773387844,0.917320491431778,1.19688565134391,0.231351127591301,0.300920803686239
"ENSG00000181104","F2R","protein_coding",1781.98351570251,0.389984837995358,0.325851842283243,1.19681642817403,0.23137811358753,0.300929514269577
"ENSG00000163069","SGCB","protein_coding",1599.48750734192,0.351491437101377,0.293747773995317,1.19657566190435,0.231471991446418,0.301025215005109
"ENSG00000154188","ANGPT1","protein_coding",83.9095541031787,-0.508781738305965,0.425223490623827,-1.19650430779248,0.231499818526538,0.301035008625777
"ENSG00000066654","THUMPD1","protein_coding",1867.12937084548,0.146308913583269,0.122302681801192,1.19628540787929,0.231585201177368,0.301119637403587
"ENSG00000069122","ADGRF5","protein_coding",917.358781245885,-0.397240693107031,0.332254801954606,-1.1955905250131,0.231856390759055,0.301434857405479
"ENSG00000085511","MAP3K4","protein_coding",898.029706331576,-0.238984812172602,0.199893603004949,-1.19556008086305,0.231868277247783,0.301434857405479
"ENSG00000177666","PNPLA2","protein_coding",3296.53574905523,-0.24021002559918,0.201026479888677,-1.19491733493121,0.23211932932263,0.301734784619917
"ENSG00000101493","ZNF516","protein_coding",813.156985519125,-0.25880866499134,0.21665175571401,-1.19458374172134,0.23224970453485,0.301851351004285
"ENSG00000204314","PRRT1","protein_coding",68.9614956618225,0.569726880275296,0.476915211291724,1.19460832195348,0.23224009629204,0.301851351004285
"ENSG00000132669","RIN2","protein_coding",1085.14925433098,0.415551563541695,0.347905497723383,1.1944380478635,0.232306661048884,0.301898921990453
"ENSG00000010322","NISCH","protein_coding",2650.45849913852,-0.223120483459887,0.186823256518179,-1.19428644815522,0.232365936877258,0.30194949848988
"ENSG00000113838","TBCCD1","protein_coding",488.851127614275,-0.228376828530625,0.19125863325063,-1.1940733061255,0.232449294045594,0.302031356047678
"ENSG00000253251","SHLD3","protein_coding",87.4029613303811,0.273131614801917,0.228798344114433,1.19376569729592,0.232569633399724,0.302161247598521
"ENSG00000170638","TRABD","protein_coding",1742.90942528108,0.25192304743145,0.211057737191242,1.19362147431335,0.232626069952716,0.302181631593859
"ENSG00000172071","EIF2AK3","protein_coding",751.193043784719,-0.225083890168322,0.188569707588103,-1.1936375839325,0.232619765542157,0.302181631593859
"ENSG00000129422","MTUS1","protein_coding",3828.06416768414,-0.415952732234831,0.348808114424808,-1.19249729301953,0.233066311538156,0.302726992970832
"ENSG00000162066","AMDHD2","protein_coding",683.130739525047,0.264780389324881,0.222108612842405,1.19212121464535,0.233213719727242,0.302891934412824
"ENSG00000196998","WDR45","protein_coding",947.29198014775,-0.204510960981882,0.171609642467861,-1.1917218522274,0.233370326729913,0.303068793105513
"ENSG00000079102","RUNX1T1","protein_coding",89.084610323079,-0.516356275348577,0.433331179597045,-1.19159732708072,0.233419173586869,0.303105689252358
"ENSG00000111540","RAB5B","protein_coding",7072.85184087895,-0.135253829589178,0.113560885598582,-1.19102478706689,0.233643854282076,0.303370887394883
"ENSG00000177788","AL162595.1","long_non_coding",893.843846076271,0.344563266299516,0.289600576976892,1.18978791374096,0.234129761160465,0.303975194111696
"ENSG00000198258","UBL5","protein_coding",3928.51311790316,-0.245100305670477,0.206120875042954,-1.1891095728145,0.234396551872726,0.304294937188295
"ENSG00000070770","CSNK2A2","protein_coding",1046.42127513082,0.193753960261787,0.1629617777073,1.18895340359991,0.234458003531901,0.304345833604844
"ENSG00000138286","FAM149B1","protein_coding",803.943525768953,-0.18978626484913,0.159631056242678,-1.18890565104455,0.23447679615713,0.304345833604844
"ENSG00000253626","EIF5AL1","protein_coding",146.949878311909,-0.627969036401688,0.528265792830452,-1.18873689139898,0.23454321867526,0.304405409467226
"ENSG00000134910","STT3A","protein_coding",6929.61414458826,0.234998109228253,0.197701078878923,1.18865365106162,0.23457598634917,0.30442129928523
"ENSG00000067048","DDX3Y","protein_coding",845.014452356155,-1.59397143170093,1.34114569361951,-1.18851474473224,0.234630674237588,0.304446916902476
